OID_,CID,random,DR_SLOPE,DR_ROAD,DR_DRA,DR_DEM,DR_ASPECT,PGA0_1,PGV0_1,DIS_FAULT0_1,PP0_1,POINT_X,POINT_Y,DR_GEO,PGV01,PGA01,DIS_FAULT01,PP01,DR_FAULT,DR_PGA,DR_PGV,DR_PP,DIS_FAULT,PGA,PGV,PP,P_PP,P_PP_V,P_PP_A,P_PGV,P_PGA,P_FAU,P_FAU_A
68,0,0.017675161,0.2045381,0.6591374,0.5590755,0.0125011,1.4390537,-0.676007783,-0.3123,0.794133666,-1.21941297,360495.043,3783886.866,0.0553545,0.4,0.399999971,0.59275003,0.250153323,0.9397259,1.0941976,1.1547459,0.0335741,14.2115,0.56,56,0.36855,0.0001727,0.000256,0.0000931,0.0058468,0.0029004,0.0050818,0.0053409
69,0,0.0176965,0.2045381,1.9570681,1.289903,0.0125011,0.6437082,0.794196074,0.6919569,0.366060444,-0.806921335,357151.7033,3789226.127,0.0553545,0.625,0.759999971,0.488142667,0.365405595,0.9397259,1.0628572,1.2530659,0.5332748,11.7038,0.74,74,0.417217,0.0059228,0.0053569,0.0114415,0.0037809,0.0011339,0.0089421,0.0084509
70,0,0.018085361,0.2045381,0.6591374,1.0484922,0.837518,0.8505477,-1.166075736,-1.0933888,1.808914892,-2.021130177,354483.4708,3780342.787,1.5959048,0.225,0.279999971,0.840730008,0.026149436,0.166549,1.2643212,0.707796,0.2272355,20.1562,0.5,42,0.273961,0.1804948,0.1419729,0.0300611,0.1252093,0.1382381,0.2080039,0.0977924
71,0,0.018758357,0.2045381,1.335148,0.8860558,0.837518,1.4390537,-1.982855656,-1.6513093,1.584798238,-1.674376827,362399.4818,3777167.673,0.6808639,0.1,0.079999971,0.785963088,0.123034095,0.1831135,1.2643212,0.707796,0.0335741,18.8433,0.4,32,0.314872,0.0052097,0.0013818,0.0009731,0.0444043,0.0193409,0.1305619,0.1265295
72,0,0.018808901,0.2045381,0.4474685,0.5590755,0.0125011,1.2945342,-1.32943172,-0.8702205,1.024702913,-1.317469471,362755.011,3780915.735,1.5959048,0.275,0.239999971,0.649093757,0.222755835,0.1831135,1.2643212,0.707796,0.0335741,15.5622,0.48,46,0.356981,0.0015623,0.000667,0.0003374,0.0106341,0.0112954,0.0373628,0.0332463
73,0,0.018900275,0.2045381,1.335148,1.289903,0.0125011,1.2945342,-0.185939831,0.0224523,0.369969555,-0.801157793,361688.9012,3786122.349,0.0553545,0.475,0.519999971,0.489097928,0.367015959,0.9397259,0.7828309,1.1547459,0.5332748,11.7267,0.62,62,0.417897,0.0075397,0.0346565,0.0074801,0.0140083,0.0024214,0.0133473,0.00547
74,0,0.019274831,0.2045381,1.335148,0.9781319,0.837518,1.4390537,-0.185939831,-0.2007159,-0.567995087,0.845867647,358004.6907,3811077.219,1.5959048,0.425,0.519999971,0.259889458,0.827203289,1.3560724,0.7828309,1.1547459,1.3733321,6.232,0.62,58,0.612218,0.4380695,0.7521293,0.3874604,0.7284952,0.5307111,0.1369331,0.0501637
75,0,0.019332409,0.2045381,0.3625256,0.9781319,0.0125011,0.6707735,-0.839363767,-0.5354682,1.315103744,-1.687709256,357006.6353,3782118.744,1.5959048,0.35,0.359999971,0.720058405,0.119308946,0.1831135,1.0941976,1.1547459,0.0335741,17.2634,0.54,52,0.313299,0.00038,0.0011754,0.0002028,0.0158751,0.0109219,0.0117162,0.0221613
76,0,0.019432724,2.8545845,0.6660407,1.0484922,0.837518,0.6707735,-0.676007783,-0.6470523,-0.182478253,0.594517873,361399.5179,3811667.633,1.5959048,0.325,0.399999971,0.354097406,0.756974877,1.3560724,1.0941976,0.707796,1.6518499,8.4904,0.56,50,0.582563,0.4476919,0.3411892,0.5294663,0.21738,0.5887982,0.1023851,0.1043311
77,0,0.019945323,0.2045381,0.6591374,1.0484922,2.6639924,0.6582797,1.284264026,-0.6470523,0.192745158,-0.317706781,349661.935,3795078.72,0.6808639,0.325,0.879999971,0.445789971,0.502094644,0.9397259,0.9155879,0.707796,0.5332748,10.6885,0.8,50,0.474936,0.0809879,0.0541156,0.3216935,0.0438978,0.0725609,0.1157813,0.2917295
78,0,0.021427095,0.2045381,0.6591374,1.289903,0.837518,1.4390537,1.120908042,1.8077979,-0.95253891,0.626352969,362446.856,3795425.721,0.0553545,0.875,0.839999971,0.165919284,0.765869765,1.2932247,1.0628572,0.7968163,1.6518499,3.9793,0.78,94,0.586319,0.0549923,0.0421685,0.028637,0.0378697,0.0186332,0.0091211,0.0015733
79,0,0.02155757,0.2045381,1.335148,0.9781319,0.837518,1.4390537,-0.349295815,-0.2007159,-0.527384719,0.868718397,356444.5362,3812366.602,1.5959048,0.425,0.479999971,0.269813329,0.833587906,1.3560724,0.7828309,1.1547459,1.3733321,6.4699,0.6,58,0.614914,0.4380695,0.7521293,0.3874604,0.7284952,0.5307111,0.1369331,0.0501637
80,0,0.021941066,1.3505726,0.6591374,1.0484922,1.7059875,0.6707735,1.284264026,1.6962138,-1.470880155,1.209089472,363328.9972,3801038.019,1.5959048,0.85,0.879999971,0.039253311,0.928689324,1.2932247,0.9155879,0.7968163,1.3733321,0.9428,0.8,92,0.655072,0.4005918,0.4025141,0.7423083,0.5087491,0.5614379,0.1675626,0.0888305
81,0,0.022629201,2.8545845,1.335148,1.289903,0.837518,1.2945342,-1.656143688,-1.2049729,1.429645807,-1.709602241,359597.6743,3780012.014,1.5959048,0.2,0.159999971,0.748048811,0.113191934,0.1831135,1.2643212,0.707796,0.0335741,17.9344,0.44,40,0.310716,0.4420122,0.2397593,0.1486788,0.9189378,0.9400261,0.9663658,0.9603802
82,0,0.023652852,0.2045381,0.1167302,1.289903,0.0125011,0.8505477,-1.002719752,-0.6470523,1.177363072,-1.553215302,359047.3433,3782069.159,1.5959048,0.325,0.319999971,0.686399003,0.156887245,0.1831135,1.0941976,0.707796,0.0335741,16.4565,0.52,50,0.329167,0.0002659,0.0001045,0.000117,0.0017524,0.0058818,0.0065287,0.0110852
83,0,0.023955405,0.2045381,1.9570681,1.289903,0.837518,1.4390537,-0.676007783,-0.7586365,-0.220664631,0.723680551,356857.8221,3814369.761,1.5959048,0.3,0.399999971,0.34476588,0.79306359,1.3560724,1.0941976,0.707796,1.6518499,8.2667,0.56,48,0.597802,0.5943553,0.5055001,0.6191637,0.3318125,0.7528738,0.1590918,0.1573608
84,0,0.024020731,0.2045381,0.1167302,0.9781319,0.837518,0.8505477,0.140772137,0.2456205,-1.071621687,0.780434491,367992.822,3793117.974,0.0553545,0.525,0.599999971,0.136819273,0.808920931,1.2932247,0.7828309,1.1547459,1.3733321,3.2817,0.66,66,0.604498,0.0108788,0.0154588,0.0081788,0.0214573,0.0060538,0.0020052,0.0001945
85,0,0.024083018,0.2045381,0.6591374,1.289903,0.0125011,1.0189182,-0.512651799,-0.4238842,1.299586794,-1.676156744,355131.4601,3783458.827,1.5959048,0.375,0.439999971,0.71626656,0.122536777,0.1831135,1.0941976,1.1547459,0.0335741,17.1725,0.58,54,0.314662,0.0005258,0.0016973,0.0002565,0.0248435,0.014774,0.0134398,0.025087
86,0,0.026248932,0.2045381,1.335148,1.289903,0.0125011,0.6707735,-1.166075736,-1.5397252,2.011044932,-1.340481261,337345.8469,3791722.259,0.6808639,0.125,0.279999971,0.890124106,0.216326223,0.166549,1.2643212,0.707796,0.0335741,21.3403,0.5,34,0.354266,0.0003935,0.0001301,0.0001364,0.0014715,0.0008675,0.0065677,0.0038724
87,0,0.027579665,0.2045381,1.335148,0.9781319,0.0125011,0.6582797,0.304128121,0.3572046,0.72209678,-1.162099628,355724.6408,3787491.987,0.0553545,0.55,0.639999971,0.575146526,0.266166964,0.9397259,0.7828309,1.1547459,0.0335741,13.7895,0.68,68,0.375312,0.0000889,0.0001479,0.0000264,0.0031981,0.0006657,0.0036806,0.001379
88,0,0.028003454,0.2045381,0.4474685,0.5590755,0.837518,0.6707735,0.794196074,1.4730456,-1.567191082,1.241695865,367707.1954,3796510.341,0.0553545,0.8,0.759999971,0.01571801,0.937799717,1.2932247,1.0628572,1.2530659,1.3733321,0.3786,0.74,88,0.658919,0.0107824,0.0036623,0.0131253,0.0092852,0.0052253,0.0024776,0.0004454
89,0,0.028165638,2.8545845,0.6591374,1.289903,0.837518,0.6437082,1.120908042,1.3614615,-1.440204732,1.237415587,359675.2316,3803751.441,1.5959048,0.775,0.839999971,0.046749401,0.936603786,1.2932247,1.0628572,1.2530659,1.3733321,1.1225,0.78,86,0.658414,0.877611,0.8564363,0.864479,0.8997998,0.8118383,0.5675837,0.202297
90,0,0.028246939,1.3505726,1.9570681,1.289903,0.837518,0.6582797,-1.166075736,-1.7628933,1.852290657,-1.359161919,339576.0081,3790418.627,0.6808639,0.075,0.279999971,0.851329654,0.211106752,0.166549,1.2643212,0.1274126,0.0335741,20.4103,0.5,30,0.352062,0.0359159,0.090134,0.0118092,0.1352867,0.1653429,0.3938876,0.3206035
91,0,0.028511941,0.2045381,0.6591374,0.5590755,0.0125011,1.4390537,1.284264026,0.3572046,0.156504801,-0.499978805,354655.6752,3792131.439,0.0553545,0.55,0.879999971,0.43693399,0.451166908,0.9397259,0.9155879,1.1547459,0.5332748,10.4762,0.8,68,0.453431,0.003107,0.0122488,0.0172592,0.0058468,0.0018238,0.0050818,0.0120568
92,0,0.028682947,0.2045381,0.6591374,0.9781319,0.0125011,1.298568,-0.676007783,-0.4238842,0.615560712,-1.005238044,362435.4987,3783853.376,0.0553545,0.375,0.399999971,0.549112528,0.309994893,0.9397259,1.0941976,1.1547459,0.0335741,13.1654,0.56,54,0.393819,0.0001439,0.0002409,0.0000752,0.005766,0.0025656,0.0045008,0.0045052
93,0,0.028885782,1.3505726,1.335148,0.9781319,2.6639924,1.298568,-0.185939831,-0.3123,-0.593276278,0.71117875,367192.999,3805150.866,1.3795432,0.4,0.519999971,0.253711546,0.789570522,1.3560724,0.7828309,1.1547459,1.6518499,6.0839,0.62,56,0.596327,0.8686415,0.9827916,0.6820044,0.958632,0.887953,0.4842553,0.2061979
94,0,0.028951168,0.2045381,1.9570681,1.0484922,2.6639924,0.6582797,-1.166075736,-1.8744775,1.615132254,-1.33812499,342279.0242,3789568.373,0.6808639,0.05,0.279999971,0.793375748,0.216984578,0.1831135,1.2643212,0.1274126,0.0335741,19.021,0.5,28,0.354544,0.0121284,0.0297998,0.004058,0.0545781,0.0629733,0.204891,0.2546433
95,0,0.029005051,1.3505726,1.9570681,0.8860558,0.837518,1.298568,-1.492787704,-1.8744775,2.131254352,-1.512090733,338205.4381,3789348.291,0.6808639,0.05,0.199999971,0.919499432,0.16837766,0.166549,1.2643212,0.1274126,0.0335741,22.0445,0.46,28,0.334019,0.0466637,0.1177406,0.0102113,0.1881616,0.1202569,0.4837556,0.3751939
96,0,0.029211283,0.2045381,0.6591374,1.0484922,0.0125011,1.4390537,-1.002719752,-0.7586365,1.848005999,-1.942118793,349448.7394,3783086.934,1.5959048,0.3,0.319999971,0.850282621,0.04822562,0.166549,1.0941976,0.707796,0.2272355,20.3852,0.52,48,0.283283,0.0302366,0.0285537,0.0123095,0.0096033,0.0271197,0.0262114,0.0293122
97,0,0.029402673,0.2045381,0.4474685,0.5590755,0.0125011,0.5656102,0.140772137,0.2456205,0.742529991,-1.099963557,353153.4527,3788899.582,0.0553545,0.525,0.599999971,0.580139747,0.2835281,0.9397259,0.7828309,1.1547459,0.0335741,13.9092,0.66,66,0.382643,0.0000412,0.0000568,0.00001,0.0013763,0.0002838,0.001243,0.0004782
98,0,0.029639542,0.2045381,1.335148,1.289903,0.0125011,1.4390537,-0.022583847,0.1340364,0.935015282,-1.354305287,355027.1969,3786455.407,0.0553545,0.5,0.559999971,0.627176978,0.21246372,0.1831135,0.7828309,1.1547459,0.0335741,15.0368,0.64,64,0.352635,0.0003636,0.0005905,0.0000997,0.0125303,0.0022898,0.0103948,0.0070406
99,0,0.030264258,0.2045381,1.335148,0.5590755,2.6639924,1.298568,-1.32943172,-0.8702205,0.011765284,0.397921751,369554.8037,3808064.6,1.5959048,0.275,0.239999971,0.401564295,0.702044915,1.3560724,1.2643212,0.707796,1.6518499,9.6283,0.48,46,0.559368,0.8214205,0.7541742,0.6710635,0.6431358,0.7713588,0.4126549,0.2063616
100,0,0.030584395,1.3505726,0.3625256,1.289903,0.837518,1.298568,-0.349295815,-0.4238842,-0.38348165,0.619657089,365556.3026,3807633.492,1.5959048,0.375,0.479999971,0.304978623,0.763998902,1.3560724,0.7828309,1.1547459,1.6518499,7.3129,0.6,54,0.585529,0.7620587,0.9433743,0.5025001,0.8739119,0.6969889,0.2847539,0.0980574
101,0,0.030950606,0.2045381,0.6591374,0.9781319,0.0125011,1.4390537,-0.676007783,-0.8702205,1.708421729,-1.155107095,338747.5836,3792997.231,0.6808639,0.275,0.399999971,0.816172703,0.268120714,0.1831135,1.0941976,0.707796,0.0335741,19.5675,0.56,46,0.376137,0.0007168,0.0002266,0.0004087,0.0029706,0.0066267,0.0118208,0.0305904
102,0,0.030967832,0.2045381,0.6660407,0.9781319,0.837518,1.4390537,-1.166075736,-1.6513093,1.794063686,-1.649780063,344640.7336,3786568.084,0.6808639,0.1,0.279999971,0.83710085,0.129906557,0.166549,1.2643212,0.707796,0.0335741,20.0692,0.5,32,0.317774,0.0019325,0.0004344,0.0007226,0.014161,0.0137211,0.0315232,0.0302073
103,0,0.031154454,0.2045381,0.6591374,0.9781319,0.0125011,0.6437082,0.140772137,0.0224523,-0.727927216,0.418229762,366579.2685,3791312.504,0.0553545,0.475,0.599999971,0.220807176,0.707719077,1.3560724,0.7828309,1.1547459,1.6518499,5.2951,0.66,62,0.561764,0.0082521,0.0256057,0.0034843,0.0072247,0.0012172,0.0008179,0.000187
104,0,0.031159818,0.2045381,0.4474685,0.9781319,0.0125011,1.298568,-0.349295815,-0.2007159,-0.740525136,0.450369986,367565.0057,3791072.819,0.0553545,0.425,0.479999971,0.217728649,0.71669922,1.3560724,0.7828309,1.1547459,1.6518499,5.2213,0.6,58,0.565556,0.0046234,0.0140498,0.0019248,0.0043596,0.0007961,0.0004526,0.0001099
105,0,0.031508625,0.2045381,0.6660407,1.289903,0.837518,0.6437082,-0.676007783,-0.7586365,-0.182563605,0.611918686,360515.3262,3812321.148,1.5959048,0.3,0.399999971,0.354076548,0.761836753,1.3560724,1.0941976,0.707796,1.6518499,8.4899,0.56,48,0.584616,0.1132465,0.0759284,0.1430726,0.0417264,0.1981336,0.0152021,0.0164637
106,0,0.03203845,1.3505726,0.1167302,0.9781319,0.837518,0.6707735,0.467484105,0.6919569,-0.877736627,0.896519013,362990.3353,3805494.277,1.5959048,0.625,0.679999971,0.184198562,0.84135554,1.2932247,0.7828309,1.2530659,1.3733321,4.4175,0.7,74,0.618194,0.1824255,0.1314726,0.1243353,0.2002071,0.1932544,0.0498785,0.0050818
107,0,0.032468855,0.2045381,0.4474685,0.9781319,0.837518,1.0189182,-0.839363767,-0.5354682,-0.102230527,0.475339685,366438.9347,3809188.992,1.5959048,0.35,0.359999971,0.373707375,0.723675882,1.3560724,1.0941976,1.1547459,1.6518499,8.9605,0.54,52,0.568502,0.293178,0.6972004,0.2341545,0.5341968,0.5314583,0.0570546,0.0437721
108,0,0.03268826,0.2045381,0.6660407,1.0484922,2.6639924,1.2945342,-1.492787704,-1.9860616,1.841126647,-1.501173906,341531.6481,3788315.623,0.6808639,0.025,0.199999971,0.848601528,0.171427877,0.166549,1.2643212,0.1274126,0.0335741,20.3449,0.46,26,0.335307,0.0499734,0.1123459,0.019724,0.1971819,0.1978162,0.4675454,0.4255577
109,0,0.032854736,0.2045381,0.6660407,1.0484922,0.837518,1.0189182,-0.676007783,-0.7586365,-0.158648041,0.588152549,361306.0302,3812128.39,1.5959048,0.3,0.399999971,0.359920745,0.755196373,1.3560724,1.0941976,0.707796,1.6518499,8.63,0.56,48,0.581812,0.0708306,0.048154,0.1048931,0.0269356,0.1298822,0.0094992,0.0122852
110,0,0.033649206,0.2045381,0.3625256,1.289903,0.0125011,1.4390537,-1.32943172,-0.7586365,1.133219142,-1.494096615,360230.6795,3781713.977,1.5959048,0.3,0.239999971,0.675611643,0.173405308,0.1831135,1.2643212,0.707796,0.0335741,16.1979,0.48,48,0.336142,0,0,0,0,0,0,0
111,0,0.033721626,2.8545845,0.6591374,1.289903,0.837518,1.298568,1.774331978,1.1382933,-0.707289161,0.376791588,360073.7879,3795165.495,0.0553545,0.725,0.999999971,0.225850455,0.696141039,1.3560724,0.9155879,1.2530659,1.6518499,5.416,0.86,82,0.556875,0.2393948,0.1452936,0.4454678,0.1854272,0.1816808,0.0394678,0.0511738
112,0,0.034581244,0.2045381,1.335148,0.5590755,0.837518,0.8505477,0.140772137,0.6919569,-0.95639681,1.017561877,358459.9066,3808063.141,1.5959048,0.625,0.599999971,0.164976537,0.875175535,1.2932247,0.7828309,1.2530659,1.3733321,3.9567,0.66,74,0.632475,0.4615761,0.4090248,0.4417652,0.4877525,0.522235,0.1459158,0.026597
113,0,0.035440087,0.2045381,1.335148,0.5590755,0.837518,0.6437082,-0.349295815,-0.2007159,-0.55119786,0.874015771,356691.441,3812205.8,1.5959048,0.425,0.479999971,0.263994162,0.835068019,1.3560724,0.7828309,1.1547459,1.3733321,6.3304,0.6,58,0.615539,0.3070385,0.6292502,0.2713071,0.5734648,0.3566348,0.0738501,0.0270407
114,0,0.035632312,0.2045381,0.6591374,0.9781319,0.0125011,1.4390537,-0.022583847,0.1340364,0.902632824,-1.27382759,353308.8649,3787707.573,0.0553545,0.5,0.559999971,0.619263744,0.2349496,0.9397259,0.7828309,1.1547459,0.0335741,14.8471,0.64,64,0.36213,0.0001779,0.0002801,0.0000363,0.0067798,0.0012003,0.0057488,0.0019952
115,0,0.036085963,0.2045381,1.335148,0.9781319,0.0125011,1.2945342,0.467484105,0.4687887,0.182349314,-0.623801731,360607.5372,3788322.027,0.0553545,0.575,0.679999971,0.44324956,0.416570149,0.9397259,0.7828309,1.1547459,0.5332748,10.6276,0.7,70,0.438822,0.0068679,0.0319535,0.0068136,0.013321,0.002525,0.0127298,0.0056524
116,0,0.036132514,0.2045381,0.4474685,1.0484922,0.0125011,1.2945342,-1.002719752,-0.7586365,1.846264823,-1.986006472,350680.9878,3782349.763,1.5959048,0.3,0.319999971,0.849857133,0.035963178,0.166549,1.0941976,0.707796,0.2272355,20.375,0.52,48,0.278105,0.0237996,0.0210414,0.0099026,0.0072679,0.0214573,0.0200554,0.0226874
117,0,0.036704898,0.2045381,1.9570681,1.0484922,1.7059875,0.6437082,-0.022583847,-0.4238842,-0.922256106,0.887458385,366925.9041,3803137.94,1.3795432,0.375,0.559999971,0.17331943,0.838823954,1.2932247,0.7828309,1.1547459,1.3733321,4.1567,0.64,54,0.617125,0.4250686,0.7848236,0.3210391,0.7587795,0.4206758,0.125538,0.0150236
118,0,0.036832988,0.2045381,0.4474685,1.289903,0.0125011,0.6707735,-1.166075736,-0.7586365,1.26254413,-1.618436564,358958.2774,3781523.084,1.5959048,0.3,0.279999971,0.707214521,0.138664091,0.1831135,1.2643212,0.707796,0.0335741,16.9555,0.5,48,0.321472,0.0004108,0.0001723,0.0000848,0.0031101,0.0030154,0.013035,0.0082521
119,0,0.036950469,0.2045381,1.335148,0.5590755,0.0125011,0.5656102,-0.349295815,-0.4238842,1.151467348,-1.371400971,349892.0463,3788043.424,1.5959048,0.375,0.479999971,0.680070919,0.207687099,0.1831135,0.7828309,1.1547459,0.0335741,16.3048,0.6,54,0.350618,0.00098,0.0034224,0.0002721,0.0442348,0.0136671,0.0283326,0.0274115
120,0,0.037816048,1.3505726,1.9570681,1.289903,0.837518,1.2945342,-0.676007783,-0.7586365,0.807653385,-0.320376657,340686.5422,3800364.162,1.5959048,0.3,0.399999971,0.596053815,0.501348667,0.9397259,1.0941976,0.707796,0.5332748,14.2907,0.56,48,0.474621,0.8637745,0.8652968,0.9267632,0.8209796,0.9599211,0.9318842,0.9524837
121,0,0.03793025,0.2045381,0.6591374,1.289903,0.0125011,1.4390537,-0.512651799,-0.4238842,-0.577793469,0.282337301,367233.1329,3790036.553,0.0553545,0.375,0.439999971,0.257495048,0.669750029,1.3560724,1.0941976,1.1547459,1.6518499,6.1746,0.58,54,0.545731,0.0080022,0.0240565,0.0078062,0.0071321,0.0029178,0.0007985,0.0004669
122,0,0.038191974,2.8545845,0.1167302,1.0484922,0.837518,1.2945342,1.120908042,-0.6470523,0.296515829,-0.47435647,350353.1177,3793707.953,0.6808639,0.325,0.839999971,0.471148194,0.458325919,0.9397259,1.0628572,0.707796,0.5332748,11.2964,0.78,50,0.456454,0.2760783,0.203267,0.2837372,0.1285322,0.0874639,0.3145356,0.3106674
123,0,0.038600922,0.2045381,1.335148,1.0484922,0.837518,1.2945342,-0.839363767,-0.8702205,-0.251715602,0.774730279,355287.476,3814909.167,1.5959048,0.275,0.359999971,0.337178019,0.807327145,1.3560724,1.0941976,0.707796,1.3733321,8.0848,0.54,46,0.603825,0.3402903,0.2155145,0.5179924,0.2098221,0.5763966,0.0911229,0.0835549
124,0,0.039033949,1.3505726,0.6591374,1.0484922,0.837518,0.6437082,1.284264026,-0.6470523,0.312135201,-0.299424486,346982.6763,3796017.865,0.6808639,0.325,0.879999971,0.474965067,0.50720281,0.9397259,0.9155879,0.707796,0.5332748,11.3879,0.8,50,0.477093,0.2109847,0.1654809,0.5473577,0.1150666,0.149567,0.276878,0.5304626
125,0,0.039712608,0.2045381,0.4474685,0.9781319,0.837518,1.4390537,1.610975994,0.9151251,-0.151888182,-0.21178474,357180.4435,3792861.483,0.0553545,0.675,0.959999971,0.361572638,0.531689804,1.3560724,0.9155879,1.2530659,0.5332748,8.6696,0.84,78,0.487433,0.017793,0.0128434,0.0764915,0.0299448,0.0356399,0.0058468,0.0083509
126,0,0.039763391,0.2045381,0.6591374,0.9781319,0.0125011,0.6707735,-0.349295815,-0.0891318,1.199025349,-1.561301213,353519.8919,3785386.313,0.0553545,0.45,0.479999971,0.691692569,0.154628,0.1831135,0.7828309,1.1547459,0.0335741,16.5834,0.6,60,0.328213,0.0001195,0.0001982,0.0000288,0.0045052,0.0007985,0.0032853,0.0021567
127,0,0.039786577,0.2045381,1.335148,1.0484922,0.0125011,0.6707735,-0.185939831,0.1340364,0.376729414,-0.81548189,361381.3733,3786563.833,0.0553545,0.5,0.519999971,0.490749821,0.363013732,0.9397259,0.7828309,1.1547459,0.5332748,11.7663,0.62,64,0.416207,0.0009165,0.0041314,0.0008966,0.0018793,0.0002983,0.0020827,0.0007431
128,0,0.040214896,2.8545845,0.6660407,1.0484922,1.7059875,1.298568,-1.982855656,-1.6513093,-0.136337091,0.475483774,373097.7982,3804735.267,0,0.1,0.079999971,0.365372825,0.723716141,1.3560724,1.2643212,0.707796,1.6518499,8.7607,0.4,32,0.568519,0,0,0,0,0,0,0
129,0,0.04028374,0.2045381,1.335148,1.0484922,0.0125011,1.4390537,1.44762001,1.0267092,-0.102384161,-0.307306977,359464.9421,3791107.156,0.0553545,0.7,0.919999971,0.373669832,0.505000402,1.3560724,0.9155879,1.2530659,0.5332748,8.9596,0.82,80,0.476163,0.0034053,0.003269,0.0230448,0.0027265,0.0017075,0.0008572,0.0014467
130,0,0.040310204,0.2045381,1.335148,1.289903,0.0125011,1.0189182,0.63084009,0.4687887,0.478468713,-0.866201062,354650.1021,3790045.146,0.0553545,0.575,0.719999971,0.515611642,0.348842536,0.9397259,1.0628572,1.1547459,0.5332748,12.3623,0.72,70,0.410223,0.0043901,0.0198403,0.0073915,0.0083426,0.001025,0.0078762,0.0064066
131,0,0.040437579,0.2045381,1.9570681,0.9781319,0.837518,1.4390537,-0.022583847,0.2456205,-0.634176842,0.828399029,360111.1677,3809211.894,1.5959048,0.525,0.559999971,0.24371676,0.822322468,1.3560724,0.7828309,1.1547459,1.3733321,5.8443,0.64,66,0.610157,0.5129971,0.7895144,0.49575,0.7580467,0.5557668,0.1527748,0.0652533
132,0,0.040972412,1.3505726,1.9570681,1.0484922,0.837518,0.6707735,-1.166075736,-1.7628933,1.910722472,-1.367002032,338976.4779,3790633.682,0.6808639,0.075,0.279999971,0.865608515,0.208916185,0.166549,1.2643212,0.1274126,0.0335741,20.7526,0.5,30,0.351137,0.0504503,0.1309028,0.0166919,0.1848241,0.2013303,0.5002499,0.4070917
133,0,0.041061878,0.2045381,0.6591374,1.289903,0.837518,0.5656102,0.467484105,-0.4238842,0.858932723,-0.58382987,342706.0043,3796099.365,0.6808639,0.375,0.679999971,0.608584841,0.427738492,0.9397259,0.7828309,1.1547459,0.5332748,14.5911,0.7,54,0.443538,0.0303247,0.1504598,0.0217532,0.0910403,0.0190772,0.0449162,0.0230899
134,0,0.042226255,0.2045381,0.6591374,1.289903,0.0125011,0.6437082,0.63084009,0.4687887,0.451224431,-0.806539924,353645.3854,3790805.316,0.0553545,0.575,0.719999971,0.508954013,0.365512164,0.9397259,1.0628572,1.1547459,0.5332748,12.2027,0.72,70,0.417262,0.002062,0.008951,0.0021375,0.0041603,0.0003983,0.0034394,0.0019656
135,0,0.04294771,0.2045381,1.335148,0.5590755,0.837518,1.298568,-0.022583847,0.3572046,-0.779445539,0.972190933,356834.625,3810208.383,1.5959048,0.55,0.559999971,0.208217751,0.862498661,1.2932247,0.7828309,1.1547459,1.3733321,4.9933,0.64,68,0.627122,0.3796582,0.7045379,0.3522871,0.6626222,0.4760182,0.1105632,0.0204522
136,0,0.043198526,0.2045381,1.335148,1.289903,0.0125011,1.0189182,0.957552058,0.6919569,0.304709598,-0.731122278,356739.6035,3789789.387,0.0553545,0.625,0.799999971,0.473150488,0.38658424,0.9397259,1.0628572,1.2530659,0.5332748,11.3444,0.76,74,0.42616,0.0019972,0.0018643,0.0030977,0.0015193,0.0004859,0.0038608,0.0028488
137,0,0.043415725,0.2045381,1.335148,1.289903,2.6639924,1.2945342,-0.512651799,-0.4238842,-0.514906292,0.668053892,367854.602,3805263.18,1.3795432,0.375,0.439999971,0.272862657,0.777521217,1.3560724,1.0941976,1.1547459,1.6518499,6.543,0.58,54,0.591239,0.5433905,0.9092078,0.5102487,0.7876806,0.7574959,0.1371695,0.1011057
138,0,0.043671787,0.2045381,0.1167302,0.9781319,0.0125011,1.0189182,-0.839363767,-0.4238842,0.577357263,-0.900163583,364372.896,3783181.454,0.0553545,0.375,0.359999971,0.539776831,0.339353235,0.9397259,1.0941976,1.1547459,0.5332748,12.9416,0.54,54,0.406216,0.0002,0.0007283,0.0003792,0.0003529,0.0001732,0.0003947,0.0003261
139,0,0.043822765,0.2045381,1.335148,0.5590755,0.0125011,1.2945342,1.610975994,1.1382933,-0.264176959,-0.13016281,360598.9002,3791555.444,0.0553545,0.725,0.959999971,0.334132863,0.554495388,1.3560724,0.9155879,1.2530659,0.5332748,8.0118,0.84,82,0.497063,0.0066663,0.0064513,0.0513683,0.004474,0.003834,0.0014982,0.0030214
140,0,0.043844879,0.2045381,1.335148,1.289903,0.0125011,0.6707735,0.957552058,0.6919569,0.330263915,-0.753354295,356416.2887,3789947.848,0.0553545,0.625,0.799999971,0.479395143,0.3803725,0.9397259,1.0628572,1.2530659,0.5332748,11.4941,0.76,74,0.423537,0.0017594,0.0016738,0.0027238,0.0013027,0.0004293,0.0038608,0.0025049
